"hra","hrb","hrab","hrneg","pa","pb","pab","pneg","method","N","event_ia","event_fa","n_rep","power_H1","power_H2","power_H3","power_Any"
0.75,0.7,0.65,1.5,0.2,0.2,0.5,0.1,"Bonferroni",750,225,450,5000,0.8754,0.8962,0.8326,0.93
0.75,0.7,0.65,1.5,0.2,0.2,0.5,0.1,"WPGSD",750,225,450,5000,0.8904,0.9108,0.8486,0.9434
