"hra","hrb","hrab","hrneg","pa","pb","pab","pneg","method","N","event_ia","event_fa","n_rep","power_H1","power_H2","power_H3","power_Any"
0.75,0.7,0.65,1,0.3,0.3,0.1,0.3,"Bonferroni",750,225,450,5000,0.474,0.584,0.5932,0.7242
0.75,0.7,0.65,1,0.3,0.3,0.1,0.3,"WPGSD",750,225,450,5000,0.4842,0.5958,0.6128,0.7426
