"hra","hrb","hrab","hrneg","pa","pb","pab","pneg","method","N","event_ia","event_fa","n_rep","power_H1","power_H2","power_H3","power_Any"
0.75,0.7,0.65,1,0.3,0.3,0.1,0.3,"Bonferroni",750,225,450,5000,0.4704,0.569,0.5818,0.7078
0.75,0.7,0.65,1,0.3,0.3,0.1,0.3,"WPGSD",750,225,450,5000,0.4818,0.582,0.599,0.7276
