"hra","hrb","hrab","hrneg","pa","pb","pab","pneg","method","N","event_ia","event_fa","n_rep","power_H1","power_H2","power_H3","power_Any"
0.75,0.7,0.65,1,0.2,0.2,0.5,0.1,"Bonferroni",750,225,450,5000,0.8954,0.915,0.9164,0.9414
0.75,0.7,0.65,1,0.2,0.2,0.5,0.1,"WPGSD",750,225,450,5000,0.9056,0.9244,0.9308,0.9536
