"hra","hrb","hrab","hrneg","pa","pb","pab","pneg","method","N","event_ia","event_fa","n_rep","power_H1","power_H2","power_H3","power_Any"
0.75,0.7,0.65,1.5,0.3,0.3,0.1,0.3,"Bonferroni",750,225,450,5000,0.3734,0.5032,0.1152,0.6392
0.75,0.7,0.65,1.5,0.3,0.3,0.1,0.3,"WPGSD",750,225,450,5000,0.3872,0.5182,0.1184,0.6568
