"hra","hrb","hrab","hrneg","pa","pb","pab","pneg","method","N","event_ia","event_fa","n_rep","power_H1","power_H2","power_H3","power_Any"
1,1,1,1,0.2,0.2,0.4,0.2,"Bonferroni",750,225,450,5000,0.0074,0.01,0.0106,0.0168
1,1,1,1,0.2,0.2,0.4,0.2,"WPGSD",750,225,450,5000,0.0088,0.0122,0.014,0.0214
