"hra","hrb","hrab","hrneg","pa","pb","pab","pneg","method","N","event_ia","event_fa","n_rep","power_H1","power_H2","power_H3","power_Any"
0.8,0.75,0.7,1,0.2,0.2,0.4,0.2,"Bonferroni",750,225,450,5000,0.6254,0.6734,0.6432,0.754
0.8,0.75,0.7,1,0.2,0.2,0.4,0.2,"WPGSD",750,225,450,5000,0.642,0.6928,0.6708,0.7776
