"hra","hrb","hrab","hrneg","pa","pb","pab","pneg","method","N","event_ia","event_fa","n_rep","power_H1","power_H2","power_H3","power_Any"
1,1,1,1,0.2,0.2,0.4,0.2,"Bonferroni",750,225,450,5000,0.008,0.0092,0.0106,0.0166
1,1,1,1,0.2,0.2,0.4,0.2,"WPGSD",750,225,450,5000,0.0094,0.011,0.0132,0.0208
