"hra","hrb","hrab","hrneg","pa","pb","pab","pneg","method","N","event_ia","event_fa","n_rep","power_H1","power_H2","power_H3","power_Any"
1,1,1,1,0.2,0.2,0.4,0.2,"Bonferroni",750,225,450,5000,0.0088,0.0122,0.0124,0.0206
1,1,1,1,0.2,0.2,0.4,0.2,"WPGSD",750,225,450,5000,0.0112,0.0142,0.0158,0.025
