"hra","hrb","hrab","hrneg","pa","pb","pab","pneg","method","N","event_ia","event_fa","n_rep","power_H1","power_H2","power_H3","power_Any"
0.8,0.75,0.7,1,0.3,0.3,0.1,0.3,"Bonferroni",750,225,450,5000,0.2934,0.3808,0.3974,0.5264
0.8,0.75,0.7,1,0.3,0.3,0.1,0.3,"WPGSD",750,225,450,5000,0.3022,0.394,0.4188,0.5486
