"hra","hrb","hrab","hrneg","pa","pb","pab","pneg","method","N","event_ia","event_fa","n_rep","power_H1","power_H2","power_H3","power_Any"
0.8,0.75,0.7,1,0.3,0.3,0.1,0.3,"Bonferroni",750,225,450,5000,0.288,0.3816,0.3986,0.5326
0.8,0.75,0.7,1,0.3,0.3,0.1,0.3,"WPGSD",750,225,450,5000,0.2964,0.3916,0.4206,0.554
