"hra","hrb","hrab","hrneg","pa","pb","pab","pneg","method","N","event_ia","event_fa","n_rep","power_H1","power_H2","power_H3","power_Any"
0.75,0.7,0.65,1.5,0.2,0.2,0.4,0.2,"Bonferroni",750,225,450,5000,0.7444,0.7878,0.5006,0.8584
0.75,0.7,0.65,1.5,0.2,0.2,0.4,0.2,"WPGSD",750,225,450,5000,0.7634,0.8074,0.5084,0.8732
