"hra","hrb","hrab","hrneg","pa","pb","pab","pneg","method","N","event_ia","event_fa","n_rep","power_H1","power_H2","power_H3","power_Any"
0.75,0.7,0.65,1,0.2,0.2,0.4,0.2,"Bonferroni",750,225,450,5000,0.8088,0.8428,0.8286,0.8954
0.75,0.7,0.65,1,0.2,0.2,0.4,0.2,"WPGSD",750,225,450,5000,0.8222,0.8592,0.8476,0.9118
