"hra","hrb","hrab","hrneg","pa","pb","pab","pneg","method","N","event_ia","event_fa","n_rep","power_H1","power_H2","power_H3","power_Any"
0.75,0.7,0.65,1,0.3,0.3,0.1,0.3,"Bonferroni",750,225,450,5000,0.4786,0.5784,0.5898,0.725
0.75,0.7,0.65,1,0.3,0.3,0.1,0.3,"WPGSD",750,225,450,5000,0.488,0.5898,0.6108,0.745
