"hra","hrb","hrab","hrneg","pa","pb","pab","pneg","method","N","event_ia","event_fa","n_rep","power_H1","power_H2","power_H3","power_Any"
0.75,0.7,0.65,1,0.2,0.2,0.4,0.2,"Bonferroni",750,225,450,5000,0.814,0.8374,0.8276,0.8904
0.75,0.7,0.65,1,0.2,0.2,0.4,0.2,"WPGSD",750,225,450,5000,0.8306,0.853,0.8476,0.9084
