"hra","hrb","hrab","hrneg","pa","pb","pab","pneg","method","N","event_ia","event_fa","n_rep","power_H1","power_H2","power_H3","power_Any"
0.8,0.75,0.7,1,0.3,0.3,0.1,0.3,"Bonferroni",750,225,450,5000,0.2846,0.381,0.3932,0.5236
0.8,0.75,0.7,1,0.3,0.3,0.1,0.3,"WPGSD",750,225,450,5000,0.2944,0.3958,0.4128,0.5464
