"hra","hrb","hrab","hrneg","pa","pb","pab","pneg","method","N","event_ia","event_fa","n_rep","power_H1","power_H2","power_H3","power_Any"
0.75,0.7,0.65,1.5,0.2,0.2,0.4,0.2,"Bonferroni",750,225,450,5000,0.739,0.794,0.5004,0.866
0.75,0.7,0.65,1.5,0.2,0.2,0.4,0.2,"WPGSD",750,225,450,5000,0.7592,0.8116,0.5082,0.8806
