"hra","hrb","hrab","hrneg","pa","pb","pab","pneg","method","N","event_ia","event_fa","n_rep","power_H1","power_H2","power_H3","power_Any"
1,1,1,1,0.2,0.2,0.5,0.1,"Bonferroni",750,225,450,5000,0.0132,0.0122,0.0142,0.02
1,1,1,1,0.2,0.2,0.5,0.1,"WPGSD",750,225,450,5000,0.0138,0.0148,0.0176,0.024
